STRUC_Easting,STRUC_Northing,STRUC_Elevation,Leapfrog Dip,Leapfrog Dip Direction,Mute Flag
9988.803672,5820.079454,3556.39708,46.91,71.104,M
9986.076544,5819.671414,3552.22621,52.674,73.076,3
9982.799753,5819.18637,3547.223473,38.057,66.341,3
9944.124927,5813.911081,3488.671444,42.968,63.056,M
9943.612626,5813.840905,3487.898447,25.359,119.959,1
9936.914986,5812.939008,3477.861808,34.586,55.906,M
9934.124506,5812.579559,3473.752742,39.33,80.094,M
9929.995043,5812.069336,3467.779091,40.079,59.754,1
9927.455282,5811.759943,3464.125953,25.455,60.541,M
9926.599369,5811.663483,3462.922413,55.386,83.392,1
9921.949676,5811.139471,3456.384267,25.85,83.822,3
9918.866224,5810.819386,3452.134884,35.572,75.62,M
9918.40853,5810.772169,3451.505053,40.12,79.14,3
9914.468365,5810.372129,3446.113343,53.125,68.35,M
9913.264717,5810.253474,3444.48299,52.965,111.644,M
9911.693451,5810.098579,3442.354696,49,97.194,1
9910.240772,5809.955375,3440.387029,37.986,68.177,M
9785.778097,5805.579761,3301.999937,37.439,91.202,M
9756.294336,5806.439676,3275.729834,47.769,78.447,1
10179.23049,5831.251037,3979.077221,38.144,31.406,M
10175.84475,5829.41724,3973.778602,36.985,36.509,M
10173.84012,5828.346326,3970.671011,40.139,35.061,M
10171.18689,5826.944067,3966.609516,34.256,31.215,M
10166.2382,5824.37187,3959.155041,36.351,35.94,1
10165.01276,5823.750356,3957.33559,40.614,44.712,M
10144.10839,5813.470285,3927.061997,47.145,84.141,M
10141.81188,5812.385278,3923.818051,44.846,84.938,M
10109.16181,5796.630562,3877.418237,54.397,88.38,1
10105.01404,5794.654865,3871.79689,51.549,77.044,M
10095.02028,5790.041294,3858.463524,42.741,88.154,1
10080.23229,5783.631559,3838.858895,53.954,80.508,M
10076.26144,5781.942484,3833.50038,51.744,82.84,1
9932.028153,5733.920737,3656.330657,45.399,94.44,3
9928.064498,5732.777468,3651.333382,53.574,93.792,3
9920.230445,5730.536188,3641.500998,45.221,78.093,M
9916.477309,5729.472209,3636.837515,38.871,83.534,M
9905.912388,5726.548105,3623.988542,60.863,75.938,1
9903.553617,5725.90701,3621.171109,57.828,71.398,1
9893.720521,5723.281582,3609.600381,47.365,90.332,M
9808.428063,5702.700597,3518.224457,28.291,114.193,M
9693.033506,5679.640167,3414.146093,48.728,85.807,1
9670.292616,5675.408945,3394.730128,50.19,46.53,M
10099.41631,5789.783415,3889.442818,51.184,82.885,M
10093.46859,5786.861074,3883.977475,72.51,87.861,1
10087.73274,5784.116424,3878.784183,38.496,96.055,M
10081.03844,5781.000131,3872.807346,55.638,89.948,M
10069.33328,5775.8186,3862.667909,49.443,88.254,3
10065.09299,5773.989034,3859.060888,49.793,85.979,M
10042.63464,5764.762973,3840.75349,57.142,47.942,M
10037.19293,5762.601824,3836.529151,62.801,74.878,M
10028.1351,5759.063939,3829.670147,70.192,68.894,1
10022.68456,5756.97534,3825.645587,72.664,62.839,M
10006.06658,5750.776543,3813.725887,83.997,256.546,1
10004.83687,5750.328846,3812.858563,89.392,73.103,3
10001.22928,5749.072549,3810.332025,36.66,70.879,3
9997.528834,5747.794417,3807.767902,78.677,67.241,M
9986.001759,5743.898978,3799.955077,89.422,259.901,3
9983.114286,5742.935532,3798.014363,88.004,82.108,3
9982.641071,5742.779621,3797.698357,87.156,84.63,3
9941.840148,5729.457824,3770.561507,47.037,81.423,3
9938.131185,5728.264435,3768.097463,67.678,71.832,M
9936.232453,5727.653502,3766.836043,72.285,81.936,1
9930.456296,5725.833059,3762.998012,63.784,92.067,3
9907.706306,5718.957413,3748.025118,38.485,79.032,1
9897.613171,5716.004636,3741.530738,47.314,86.368,3
9873.823007,5709.275791,3726.721637,43.658,90.175,3
9851.683443,5703.210019,3713.322579,40.221,76.278,3
9776.598411,5683.0936,3672.148078,46.547,53.099,1
9772.229975,5681.928758,3669.966307,54.281,48.274,3
9772.203856,5681.921792,3669.953297,46.017,104.499,M
9766.497562,5680.405188,3667.117756,40.213,98.052,M
9731.240672,5671.378047,3650.334004,38.945,60.035,3
9723.979658,5669.547064,3647.09197,48.324,84.918,3
9711.095179,5666.332977,3641.548976,22.776,76.023,M
9709.342276,5665.896839,3640.814392,33.1,70.785,3
9692.243743,5661.703938,3633.803879,52.002,88.947,M
9605.372883,5641.841543,3603.325236,46.938,75.262,M
9670.065625,5662.741043,3792.634588,40.605,91.811,M
9657.840224,5660.680488,3783.298461,57.612,82.557,M
9654.158571,5660.066972,3780.475093,45.289,105.265,M
9644.043463,5658.424082,3772.70561,48.507,84.212,M
9594.8816,5651.01222,3734.144331,61.031,60.398,3
9548.250111,5645.168544,3698.596362,38.676,79.922,M
9544.594044,5644.786728,3695.864368,41.122,62.631,3
9897.99267,5722.526986,3981.918045,60.222,71.017,3
9895.898444,5722.233617,3980.02237,47.451,102.48,1
9893.455449,5721.912073,3977.84235,40.024,90.194,3
9699.588801,5712.388577,3818.409647,45.24,66.233,1
9693.536561,5712.508857,3813.847863,53.861,79.019,M
9677.804269,5713.010921,3802.253367,55.482,73.923,M
9652.444691,5714.39062,3784.446539,35.795,93.978,1
9637.685206,5715.523017,3774.526059,37.222,62.747,M
9612.888807,5717.852992,3758.346349,35.476,56.387,M
9606.337684,5718.535185,3754.07553,72.94,124.344,3
9582.574135,5721.229801,3738.574945,43.744,69.032,M
9570.709982,5722.724053,3730.769418,60.594,80.356,1
9567.698148,5723.117735,3728.781763,56.848,61.424,M
9565.99725,5723.340062,3727.659259,56.1,67.394,M
9561.916468,5723.879469,3724.964336,32.358,105.467,M
9540.301616,5726.814179,3710.687466,48.929,74.767,3
9528.685781,5728.44145,3703.025591,46.893,61.651,M
9525.115662,5728.946248,3700.664335,45.692,76.588,3
9517.522577,5730.029685,3695.656675,45.808,76.748,3
9514.462389,5730.468811,3693.642099,52.061,68.03,M
9514.279939,5730.494992,3693.521988,40.087,73.318,M
9512.967944,5730.687057,3692.662822,55.868,74.295,M
9490.6822,5734.16436,3678.264395,26.528,47.079,3
9888.977716,5702.029668,3976.800931,50.33,82.002,1
9855.51696,5687.493556,3953.655489,53.823,91.35,1
9794.856953,5665.295878,3916.513408,34.356,89.423,M
9757.911084,5653.721045,3895.113711,47.517,83.315,3
9751.258557,5651.731502,3891.100648,48.901,86.268,1
9749.063706,5651.08531,3889.76365,27.579,315.465,M
9735.964872,5647.292531,3881.74464,60.591,91.489,M
9704.101995,5638.654079,3862.073246,44.958,93.596,M
9699.029774,5637.364426,3858.939671,55.985,105.32,3
9574.81165,5613.49285,3787.20426,64.295,98.12,M
9502.683275,5604.40951,3752.889077,35.78,75.582,M
9497.747787,5603.909748,3750.58428,42.073,71.827,M
9491.315738,5603.27887,3747.573075,39.986,84.492,3
9456.120235,5600.337488,3731.033254,46.42,76.558,3
9413.290958,5597.936965,3710.755166,46.956,65.931,M
9858.173747,5690.062846,3933.399328,67.115,77.151,3
9846.34288,5685.387883,3919.898409,81.824,96.089,M
9780.483814,5662.260427,3847.413387,56.62,109.692,3
10180.97393,5796.8525,3961.725648,48.175,50.637,1
10158.26427,5784.378687,3916.287114,48.493,49.594,M
10153.45518,5781.958121,3907.063496,47.942,48.423,1
10124.7155,5769.187663,3855.552359,67.416,68.123,M
10101.93973,5760.283408,3818.963154,65.692,72.508,1
10001.74567,5713.692418,3685.664244,48.223,36.355,1
9983.483713,5706.091833,3660.789362,49.667,39.665,3
9974.253068,5701.654324,3648.943632,65.997,66.665,M
9963.839957,5696.701655,3635.806558,57.212,48.164,1
9963.388,5696.490327,3635.246579,62.511,20.494,3
9926.153679,5679.547544,3591.535879,59.488,72.713,M
9925.571677,5679.302414,3590.908754,45.211,67.167,M
9901.467768,5669.823612,3566.551316,41.146,104.431,3
9893.571492,5666.979494,3559.120257,59.104,42.186,M
9889.21447,5665.462574,3555.129657,50.603,44.769,1
9865.726537,5657.722498,3534.93905,70.101,70.656,M
9864.731232,5657.41116,3534.129831,62.588,52.249,M
9863.841489,5657.132843,3533.406438,74.175,41.656,M
9850.498175,5653.031423,3522.769891,55.361,97.593,M
9849.210995,5652.63863,3521.747649,50.972,104.914,1
9829.273969,5646.609878,3505.92002,55.523,55.081,1
9827.060472,5645.948323,3504.167085,58.629,50.12,M
9826.144543,5645.674577,3503.441733,57.705,86.708,3
9823.586345,5644.908402,3501.419087,60.216,50.953,M
9822.058902,5644.450729,3500.211836,62.57,45.996,1
9819.846225,5643.792731,3498.456532,58.707,43.93,1
9814.433947,5642.176836,3494.154661,58.54,50.145,M
9804.863798,5639.337098,3486.548727,46.032,83.444,M
9804.069832,5639.103873,3485.918788,60.074,51.233,M
9798.071932,5637.348427,3481.151905,43.019,69.957,1
9793.722774,5636.083509,3477.691444,47.405,84.979,M
9788.949232,5634.702093,3473.900998,60.647,108.73,3
9785.62399,5633.742594,3471.265733,42.774,75.207,1
9783.253017,5633.060026,3469.388877,55.489,92.195,M
9783.214748,5633.049038,3469.358633,49.317,28.665,1
9776.973838,5631.265372,3464.429941,44.328,81.255,M
9773.872839,5630.381727,3461.979334,48.305,85.709,3
9773.528377,5630.283474,3461.706952,65.097,41.93,1
9769.544286,5629.154156,3458.561855,46.808,84.751,3
9768.662798,5628.905052,3457.866566,61.623,52.833,M
9767.436592,5628.560157,3456.898339,45.426,83.302,M
9763.910999,5627.570435,3454.114341,48.093,76.639,1
9760.498797,5626.615639,3451.42218,50.781,86.925,1
9757.779052,5625.859853,3449.269442,45.324,83.531,M
9731.42148,5618.65096,3428.323594,51.4,93.962,M
9729.231546,5618.062595,3426.580721,39.203,84.957,3
9725.970521,5617.188806,3423.982681,37.471,72.909,3
9724.301734,5616.741656,3422.653167,43.834,91.689,M
9722.862596,5616.35604,3421.506614,50.444,87.635,1
9720.573755,5615.742747,3419.683107,46.381,85.685,M
9718.162434,5615.096635,3417.762021,52.141,87.781,M
9819.386398,5557.641758,3570.982621,55.557,78.362,M
9809.730245,5551.23805,3564.870279,63.913,78.969,M
9785.855456,5535.78861,3549.766556,64.668,85.559,1
9760.244493,5519.775884,3533.387768,58.134,87.18,M
9758.432084,5518.646442,3532.228273,49.899,85.847,M
9745.664555,5511.319334,3524.364303,55.559,76.572,M
9725.462108,5500.89633,3512.534709,48.61,79.091,3
9715.669499,5495.898601,3506.967623,54.962,86.752,1
9698.818762,5487.994535,3497.754044,36.278,94.153,M
9989.822211,5691.01185,3699.918944,29.157,94.412,3
9966.841835,5677.386801,3681.327061,51.019,103.242,3
9961.580593,5674.371781,3677.121049,45.906,83.825,1
9953.054501,5669.594663,3670.384487,47.717,84.273,M
9932.481243,5658.958425,3654.661829,65.73,97.645,1
9916.036887,5651.219853,3642.532711,50.338,88.71,M
9888.279438,5638.673436,3622.738436,48.895,73.87,M
9877.09737,5634.069081,3615.068902,42.596,85.05,1
9843.687919,5621.713934,3594.283667,36.653,103.326,1
9838.683182,5619.868139,3591.450569,40.109,96.075,1
9826.864922,5615.623982,3585.061157,41.153,96.833,1
9811.071548,5610.412556,3576.91372,51.514,90.043,M
9786.433484,5602.533913,3565.145669,43.599,84.956,M
9761.875043,5595.084184,3554.728774,54.98,103.415,M
9759.288277,5594.316967,3553.72159,40.944,84.899,3
9754.885148,5593.019266,3552.007413,41.241,99.436,M
9753.73472,5592.681113,3551.559566,43.385,102.304,M
9737.266971,5588.261469,3545.142555,45.254,84.593,M
9732.561336,5587.056856,3543.286263,59.928,88.852,M
9718.831753,5583.58464,3537.848823,54.599,79.948,M
9713.082379,5582.021784,3535.567305,40.524,63.397,1
9709.152034,5580.984356,3534.018601,44.181,75.468,M
9693.917515,5577.349512,3528.112049,44.465,77.967,M
9684.693226,5575.564478,3524.60241,54.704,78.129,1
9665.66285,5572.234611,3517.510824,50.135,80.657,M
9657.706949,5570.851806,3514.552532,50.294,80.976,M
9631.82975,5567.130598,3505.405481,53.94,94.213,M
9979.539941,5662.311261,3657.991791,36.132,99.141,M
9972.648671,5655.780076,3648.706842,35.986,100.102,3
9942.253926,5628.737778,3609.901996,55.725,106.794,1
9936.593647,5623.916209,3603.33557,49.428,96.662,M
9930.509552,5618.829279,3596.499959,82.824,92.349,1
9890.547222,5587.47198,3554.24307,46.738,93.883,1
9821.496546,5536.993988,3482.022305,63.917,72.59,M
9818.559703,5535.002895,3479.01685,54.146,87.532,3
9816.18202,5533.410006,3476.593665,53.65,94.433,1
9814.372441,5532.201797,3474.752971,58.267,92.14,1
9811.925247,5530.571718,3472.267699,55.872,80.378,1
9805.553775,5526.350985,3465.818697,52.252,88.759,3
9802.542143,5524.385273,3462.792866,43.973,90.641,1
9800.447952,5523.039631,3460.703359,46.135,90.988,3
9790.461898,5516.920892,3450.936568,49.761,85.47,M
9788.971086,5516.03993,3449.499944,49.785,85.618,M
9786.614817,5514.655416,3447.234213,48.113,86.045,M
9779.869755,5510.770383,3440.798411,50.695,92.957,3
9775.77546,5508.455812,3436.913892,48.148,86.89,M
9770.061071,5505.237532,3431.475256,29.705,96.032,M
9769.605253,5504.981634,3431.040347,49.72,86.88,3
9752.372554,5495.294398,3414.618436,36.941,100.113,1
9748.804618,5493.308948,3411.239512,46.387,94.558,3
9740.785553,5489.026292,3403.669887,60.171,90.276,1
10062.30014,5732.92645,3753.569554,40.853,84.818,M
10060.40414,5731.036397,3750.191835,58.273,76.378,3
10058.6596,5729.3053,3747.086858,77.15,73.997,M
10050.58911,5721.855464,3732.92728,41.888,51.222,1
10043.86521,5715.4824,3720.902116,65.743,84.274,3
9991.562924,5657.903725,3625.160557,42.686,110.55,1
9963.88401,5616.604443,3569.249777,49.688,90.205,M
9960.211117,5611.177563,3561.86901,33.825,111.24,M
9945.464935,5590.236354,3532.870345,55.236,102.128,M
9944.329394,5588.630634,3530.644805,55.219,102.26,1
9940.761422,5583.699862,3523.692492,52.202,97.671,1
9933.089079,5573.206524,3508.744191,39.315,118.527,3
9903.415231,5534.125689,3451.210644,52.578,60.363,1
9870.769628,5494.217905,3390.050705,48.958,97.006,M
9865.771314,5488.280112,3380.898685,58.41,72.72,1
9861.093804,5482.919731,3372.509334,52.694,63.213,3
9855.951909,5477.10583,3363.357314,57.694,66.119,M
9853.771666,5474.717323,3359.543972,56.641,76.396,M
9844.5533,5464.709367,3343.482981,46.208,78.947,1
9842.805091,5462.853563,3340.465987,67.419,89.314,1
9837.155235,5456.935156,3330.753661,51.614,107.102,3
9832.485871,5452.280438,3322.840341,57.657,86.337,3
9832.032535,5451.828524,3322.072057,56.161,79.898,3
10002.00168,5675.546768,3644.002912,40.924,84.051,M
9999.307965,5672.736908,3638.1249,44.757,97.962,3
9994.508062,5667.693754,3627.683172,54.94,94.111,1
9988.901232,5661.854175,3615.593353,56.911,82.632,1
9981.300298,5654.18359,3599.440612,51.246,91.469,3
9970.730405,5643.885041,3577.286054,52.824,81.308,M
9948.734161,5623.631396,3532.489052,55.88,77.782,M
9945.462466,5620.702639,3525.909805,41.501,78.707,M
9942.182973,5617.756487,3519.282086,32.634,125.505,3
9931.155829,5607.85325,3496.929611,29.028,65.735,3
9926.750318,5604.018693,3488.203941,57.356,61.461,1
9921.404993,5599.455982,3477.745998,72.106,81.501,3
9918.272566,5596.816058,3471.667545,32.917,116.018,3
9904.332932,5585.21726,3444.890204,48.049,82.827,M
9903.191401,5584.278594,3442.714725,52.172,76.66,M
9899.115571,5580.968857,3435.002274,55.509,92.007,3
9896.973288,5579.252646,3430.979575,45.928,113.202,3
9895.007091,5577.691434,3427.305455,48.321,73.693,1
9889.664285,5573.513145,3417.406176,34.434,88.059,M
9880.702073,5566.715899,3401.087317,51.435,69.627,M
9877.964337,5564.686067,3396.173567,48.711,75.47,1
9872.243516,5560.469175,3385.975784,50.834,71.708,M
9869.426519,5558.384581,3380.970679,47.845,77.009,1
9866.619668,5556.303595,3375.994993,45.41,80.456,M
9864.010834,5554.397757,3371.384288,46.609,79.288,M
9859.341941,5551.024248,3363.148792,54.037,77.962,1
9850.166755,5544.394716,3346.96461,46.528,80.218,3
9968.821055,5719.947335,3675.603849,34.941,85.692,M
9964.347663,5718.905531,3672.296486,40.669,96.709,3
9916.699153,5707.875656,3640.707168,49.73,79.935,1
9902.831055,5704.708403,3632.588438,31.654,105.214,M
9893.388799,5702.70375,3627.272004,31.428,73.538,M
9883.218539,5700.667986,3621.603464,39.301,105.93,M
9845.76173,5694.220034,3601.201947,32.211,76.938,1
9843.672373,5693.919698,3600.081015,45.386,67.932,3
9841.07537,5693.550445,3598.688153,42.91,74.611,M
9836.935412,5692.988572,3596.470523,42.437,87.529,M
9738.100228,5682.981098,3545.323008,48.743,83.937,3
9726.190813,5682.521506,3539.397843,48.935,91.524,3
9721.979471,5682.384908,3537.31555,34.433,97.015,1
9712.193081,5682.089657,3532.502305,49.957,94.997,3
9671.985568,5681.22384,3513.129935,44.98,84.248,M
9657.549053,5681.011331,3506.304811,40.317,82.729,3
9655.314139,5680.982074,3505.253527,51.459,81.231,3
9654.065216,5680.966199,3504.666722,48.129,76.009,M
9652.725291,5680.950062,3504.038439,40.389,82.801,1
9650.17219,5680.919314,3502.841305,36.424,76.744,3
9643.650461,5680.846305,3499.791433,41.123,79.805,1
9635.721953,5680.760945,3496.090916,40.552,82.933,1
9976.206201,5595.771516,3315.577413,53.288,84.966,M
9973.084864,5594.624953,3309.899475,40.38,68.65,M
9970.606743,5593.728426,3305.416716,40.377,67.57,3
9966.09708,5592.127341,3297.314409,45.458,74.259,M
9948.18499,5586.158808,3265.681065,46.058,74.323,3
9942.318448,5584.303286,3255.518632,45.631,65.248,M
9923.589036,5578.262185,3223.363292,42.404,43.418,M
9921.61559,5577.613349,3220.003675,51.505,67.479,M
9837.293797,5758.601936,3473.276714,69.383,60.962,M
9819.320614,5757.647539,3458.216061,51.169,87.032,M
9801.5802,5756.776749,3444.438853,60.6,95.496,M
9795.116767,5756.492759,3439.665539,45.337,94.578,3
9785.713806,5756.113307,3432.866252,34.945,93.778,M
9762.145251,5755.334015,3416.385817,42.556,59.938,M
9756.918608,5755.213819,3412.816999,41.881,69.639,M
9751.116419,5755.119553,3408.902229,41.76,83.458,M
9744.944454,5755.044894,3404.78429,36.861,83.705,1
9739.389882,5754.980907,3401.092199,33.898,104.576,1
9882.660389,5351.801145,3406.176188,34.538,83.657,1
9879.082988,5352.886105,3401.741681,45.866,78.354,M
9876.49349,5353.655,3398.591161,40.75,106.505,3
9876.431077,5353.673523,3398.515257,44.547,61.921,M
9869.412591,5355.734451,3390.166596,30.953,67.012,1
9868.963405,5355.861642,3389.645007,35.394,75.198,M
9863.841452,5357.29109,3383.735363,42.632,75.432,M
9910.992045,5402.002255,3433.855176,44.675,115.937,1
9895.024225,5420.976615,3398.153667,30.37,93.883,3
9893.805993,5422.441257,3395.446855,63.286,82.559,M
9890.585744,5426.271752,3388.281361,34.223,94.759,M
9874.865616,5444.885225,3353.543942,58.369,76.044,M
9873.119567,5446.98391,3349.693592,50.305,92.41,1
9867.208205,5454.163103,3336.673823,41.364,74.603,M
9864.823606,5457.077175,3331.436996,36.257,79.241,3
9860.63097,5462.24341,3322.229333,38.901,81.948,M
9852.128848,5472.851095,3303.689495,36.584,80.566,M
9880.56126,5468.047539,3622.156852,59.872,74.656,M
9874.838593,5476.169494,3616.774504,57.879,86.587,M
9868.837387,5484.67945,3611.440627,33.528,97.602,M
9867.135507,5487.101689,3609.98244,62.599,88.456,1
9856.889165,5501.756484,3601.719164,44.546,81.791,M
9824.66092,5549.628918,3579.114469,46.379,86.453,1
9821.549875,5554.331727,3577.063911,46.229,86.109,1
9805.477919,5577.995148,3566.06216,68.674,91.162,M
9803.121518,5581.379668,3564.390408,45.686,89.967,M
9772.104996,5624.189077,3541.41331,61.405,75.095,M
9748.516685,5654.404981,3522.72938,38.939,73.92,1
9743.586219,5660.436547,3518.637092,37.338,97.303,1
9741.095275,5663.406227,3516.554833,46.111,86.279,M
9739.302347,5665.5144,3515.050333,42.508,71.158,1
9736.226573,5669.059249,3512.46137,52.788,85.211,3
9726.498089,5679.929604,3504.150299,41.993,90.245,1
9724.491559,5682.127805,3502.405522,41.345,82.32,M
9712.318245,5695.044098,3491.657932,40.789,72.039,M
9709.351934,5698.07991,3489.015099,29.922,81.071,M
9705.077687,5702.40217,3485.156502,36.704,78.535,M
9698.644051,5708.908074,3479.325204,36.503,69.547,3
9695.175224,5712.415866,3476.18114,26.026,108.478,M
9686.458685,5721.230318,3468.280672,22.357,83.007,M
9682.723026,5725.00794,3464.894757,17.133,71.885,M
9674.619,5732.84741,3457.026146,21.532,40.162,M
9670.936196,5736.403852,3453.441293,32.181,75.748,1
9665.809732,5741.35442,3448.451178,43.364,68.132,M
9892.651997,5373.369264,3601.533391,65.107,82.598,M
9876.250865,5376.485867,3575.733881,40.602,60.044,1
9873.348934,5377.025804,3571.212017,58.982,78.514,1
9870.93732,5377.474651,3567.463277,38.894,58.44,3
9861.000786,5379.358872,3552.080095,54.699,50.093,3
9853.427786,5380.851241,3540.42409,40.932,123.138,M
9851.647143,5381.210271,3537.69301,41.968,121.974,M
